review_body;Results;Value
Für alle Ästheten und Mac-Liebhaber ist dieser USB-Hub schon beinahe ein Muss. Super-schickes Design gepaart mit Funktionalität. Die Ports sind (wahrscheinlich: noch) schwergängig, so dass die Steckverbindungen absolut sicher sind. Allerdings, mit nur einer freien Hand bekommt man z.B. einen USB-Stick nicht mehr heraus. USB1 und 2 werden unterstützt.;4;
"Eigentlich wirklich süß und es macht Spaß, Nachrichten damit zu ""erschaffen"" aber das riecht so fuchtbar nach Chemie. Ich habe habe einen Tag im Wohnzimmer stehen lassen und bekam Kopf schmerzen von. Es ging zurück, und ich musste erst 1 Tag lang lüften, damit der Geruch weg ist..";4;
Relativ scharf geschliffenes kleines Neck-Knife. Die passende dünne Kette ist dabei, damit kann man es bequem umhängen. Die Kydex-Scheide ist etwas locker geworden, nachdem das Messerchen ca 20mal gezogen wurde. Es hält aber noch ausreichend fest in der Scheide. Als ultimatives EDC würde ich es nicht bezeichnen, da nehme ich lieber mein kleines Victorinox-Classic. Von der Robustheit her ist es aber sicher geeignet, die eine oder andere kleine Schnitzarbeit zu machen oder Pakete zu öffnen.;4;
Es fehlt der eingebaute Lautsprecher,sonst brauchbares kleines Gerät , bei dem Preis.;4;
Schnell geliefert. Passt gut.Danke;4;
Lampen haben eine warme Lichtfarbe, wie auch erwartet. Eine weiter gehende Beurteilung ist erst nach einem längerern Gebrauch (mehrere Jahre) möglich.;4;
Nachdem die tägliche Menge an Medikamenten immer größer wird, braucht man eine Pillendose mit vernünftig großen Fächern. Das ist hier gegeben. Da die Fächer nur numeriert sind, kann man sogar selbst bestimmen, ob die Woche mit Sonntag oder Montag beginnt. Die jeweils außen liegenden Fächer 1 und 7 sind erwas schlechter zu handhaben, dafür 1 Stern weniger.;4;
Sehr praktische Handhabung für ältere Leute.Sehr schneller Versand,bin begeistert.Für Sehbehinderte Menschen ist es nicht einfach,praktische Dinge ohne viel Tamtam zu finden.;4;
Der Sand ist spitze aber leider auch teuer;4;
Habs ne Weile ausprobiert und bin recht zufrieden damit. Montage ist einfach, da nicht viel zu montieren da ist. Einziges Manko ist, dass der Sitz, zumindest mir, etwas rutschig vorkommt........ Ansonsten Stabiles Produkt;4;
Ich habe mir das Produkt gekauft, um meinen Werksausweis vor Schäden zu schützen und dies tut es wirklich sehr gut. Der Ausweis ist vor knicken geschützt und die Halterung ist ist sicher. Würde ich mir wieder kaufen.;4;
Gutes Buch. Jeder möchte natürlich seine Ziele erreichen aber dafür muss man sich erst Mal Ziele setzen und auch Konsequent daran arbeiten diese auch zu erreichen. In diesem Buch erfährt viel über die Thematik.;4;
Ich bin begeistert von dem Set. Für meine Zwecke reicht es absolut. Natürlich würde ich sagen es ist kein profi Zubehör aber wenn man hier und da Torten für Familie und Freunde macht reicht es. Ich habe nur 2 Kritikpunkte: 1. Der Drahtschneider geht garnicht. Ein Draht ist bei der ersten Benutzung sofort kaputt gegangen. Da ich aber eh lieber die Böden mit dem Messer schneide ist das für mich nicht so schlimm. 2. Der Gummiring unter dem Tortenteller fällt beim anheben raus. Das ist manchmal etwas störend aber für den Preis ok. Also ich würde das Set immer wieder holen;4;
Artikel für IPhone 6S hat gepasst;4;
Die Uhr ist recht flach und hat ein helles, gut ablesbares Ziffernblatt. Die Datumsanzeige ist allerdings recht klein. Zum Vorstellen des Datums ist die Krone herauszuziehen, lässt sich dann aber schlecht drehen, da sie sehr klein ist.;4;
Wie alles aus dieser Reihe, gut gelungen, aber dürften mehr Übungen drin sein!;4;
Tolle Stiefel! Meine letzten doc Martens haben über 15 Jahre gehalten. Der Preis von 100 Euro war sehr gut;4;
Den ersten Drucker den ich bestellt habe, musste ich zurückgeben, da das Display nicht funktionierte. Mit dem, den ich aktuell besitze, bin ich grundsätzlich sehr zufrieden. Das einzige Problem ist das Druckbett aus Glas. Mein erster Druck hat perfekt gehaftet. Obwohl ich die Platte nach jedem Druck säubere, lösen sich mittlerweile alle Drucke vor deren Fertigstellung. Deshalb habe ich das Druckbett gegen eins aus Kunststoff austauschen müssen.;4;
Ich habe die stäbchen wegen dem namen gekauft ^^ ...diese viel zu teuren räucherstäbchen riechen aber bis jetz als beste je... also bessere kenn i ned auser so jesus räucherstäbchen bei amazon die sind nah an den stäbchen.... 1punkt weniger wegen einem Produkt,welche bei der herstellung evtl 1€ beträgt aber zu zig 1000% gewinn bekommt...dennoch vom geruch die besten ... :);4;
Die Sporttasche war ein Geschenk, hat von der Qualität und dem Design her überzeugt.;4;
Ich habe hier viele schlechte Bewertungen gelesen und muss sagen , Ich kann sie nicht nachvollziehen. Auch wenn an den Rändern ein wenig Luft unter der Folie bleibt ,stört es überhaupt nicht. Auch kommen die Folien schon sehr gut verpackt an. Auch wenn sie am Anfang etwas zu klein wirkt , ist sie es nicht . Ich habe bei den Handys von Freunden gesehen das deren Folien ebenfalls ein wenig Platz am Rand lassen. Die Folien haben meinen Handy schon mehrfach das Display gerettet XD. Ich glaube ohne die wäre nein Handy schon 20 mal kaputt gegangen. Von daher bin ich absolut damit zufrieden .;4;
Die Hülle ist leicht anzubringen und wirklich extrem dünn, das ändert den Charakter des iPhone 7 kaum, ob es allerdings viel Schutz bietet, wird sich zeigen müssen. Immerhin ist das IPhone weniger rutschig, griffiger. Passt sehr gut zusammen mit dem curved Panzerglas.;4;
Lustige Komödie, kann man auf jeden fall anschauen;4;
sieht edel aus... grohe halt! Punkteabzug weil nicht auf fehlenden perlator hingewiesen wird... also rinnt sie nach! haben uns jetzt perlator vom baumarkt geholt... passt jetzt;4;
Es ist ist sehr schöner Zeitungsständer, der schnell geliefert wurde und auch ganz toll verpackt war!;4;
Wie immer bei Uwell Crown, qualitativ wie quantitativ ohne Einwände!!! Top Produkt;4;
Sehr gutes buch. ich selber mache es mir immer schwer mit Fantasy Romanen aber dieses buch hat mich überzeugt. allein das cover gefällt mir sehr gut und passt auch zum buch und der Geschichte. Der Klappentext ist auch sehr gut gewählt und baut schon Spannung auf, lässt aber ich zu viel verraten. die Spannung im ganzen buch hält bis zum ende an was sehr toll ist. Was auch sehr toll ist sind die hinweise am Anfang. die fand ich sehr praktisch und habe auch immer wieder nachgelesen. Die Sicht aus verschiedenen Charakteren hat mir schon immer gefallen und ist hier auch vorhanden, man hat so eine ganz andere Sicht auf die Geschichte und verschiedene eindrücke. Der Schreibstiel ist auch sehr flüssig und es ist leicht zu lesen. für mich hat es sich definitiv geloht das buch zu lesen und ich freue mich auch schon bald mehr von Adam Frost zu lesen.;4;
Nettes Spielzeug, nicht ganz billig, einfache Handhabung.;4;
Sehr hübsches Produkt. Ich bin mir allerdings nicht sicher, ob der Preis gerechtfertigt ist. Es gibt viele Plattformen mit zumindest den gleichen Emaille Tassen. Die Qualität ist aber gut.;4;
Der Sport BH ist trotz der Auswahl der richtigen Größe leider etwas zu locker, um darin tatsächlich anstrengenden Sport zumachen. Bei eher überdurchschnittlich großen Brüsten gibt er keinen so guten Support. Außerdem gibt es KEINERLEI Einstellungsmöglichkeiten der Träger. Lediglich am Hakenverschluss kann die Weite ein wenig vergrößert/verkleinert werden. Wenn man exakt die richtige Größe bekommt, ist er eventuell angenehmer zu tragen aber für große Brüste meiner Meinung nach leider nicht so geeignet. Das Material ist angenehm auf der Haut, riecht nicht und der BH kommt in einem kleinen, festen Ziplock Beutel.;4;
Wie andere auch beschreiben. Docht ist nicht mittig. Die äußeren Kerzen etwas verbogen. Aber trotzdem ein tolles Produkt. 4 von 5 Sternen. Alles andere wäre nicht fair. Für mich haben sie Ihren Zweck zu 100% erfüllt.;4;
"bin sehr zufrieden mit den Karteikarten, finde nur, dass sie etwas teuer sind. knapp 20 Euro für ein bißchen ""Papier"" ist schon heftig. Nichtsdestotrotz bestell ich mir gleich nochmal 3000 Karteikarten.";4;
Reinigt gut. Ist Platzsparend. Leider ist das Gerät ziemlich laut und nicht so wie oben angegeben wie eine Biene. Super ist das es von alleine abschaltet;4;
Da mein Kleiner gerne mal unbemerkt an den Herd Knöpfen dreht bestellte ich mir diesen Schutz. Ich habe mir die Rezensionen schon im Vorfeld durchgelesen und kann bestätigen das die Abdeckungen sehr groß sind und auch bei mir nicht komplett ran passen. Habe nun ein Knopf abgelassen. Aber ansonsten sind die schon in Ordnung. Zumindest für die Phase bis der kleine sich nicht mehr dafür interessiert.;4;
Eine Pinata zur Geburtstagsfeier ist offenbar inzwischen ein Muss. Also sollte meine Tochter auch eine bekommen...und dann noch im Einhorn-Optik, der Knaller. Man erkennt das Einhorn und es glitzert ganz toll, aber die Optik/Verarbeitung ist nicht so sauber wie erwartet, ok, sie wird ja sehr schnell wieder kaputt macht. Dazu wird die Pinata vorher mit Süßigkeiten befüllt (kleine Öffnung auf dem Rücken) und dann mit einem Stock zerschlagen. Man glaubt gar nicht, wie viele Bonbons in so eine Pinata passen. Auf jeden Fall ein großer Partyspaß!;4;
"Alles Gut; Klebeband gut, Lieferzeit ebenfalls gut.";4;
Ich bin von den stiften begeistert und kann mich den anderen positiven Bewertungen nur anschließen. tolle leuchtende Farben . Ein Punkt Abzug da beim an spitzen für kleine Flächen mir die stifte ständig ab brechen trotzdem würd ich sie noch einmal kaufen.;4;
Wozu verwendet man wohl einen Laubsauger, oder Laubbläser?????? Blöde Frage Bin aber mit dem Produkt völlig zu frieden und der Preis war auch OK;4;
Das Kleid war schön, aber mir oben rum, vor allem auch an den Schulter zu groß. Optisch sehr schön gemacht, leider vielen schon die ersten Perlen runter als ich es anprobieren wollte. Ich habe mich für ein anderes entschieden, ging zurück.;4;
"Wir haben einen Holzofen mit Stein im Garten stehen und machen gerne und oft Pizza (auch). Je nach Belag ist das Schneiden mit einem Pizzaroller schwierig, da öfter auch mal der Belag damit auf der Pizza verschoben wird. Also haben wir das Wiegemesser bestellt. Versand und Zustand des Pizzaschneiders waren ohne Mangel. Material und Aussehen ist wie erwartet. Besonders gefällt mir der Griff, der aus dem Blech gerollt ist - sieht stylisch aus. Allerdings war, wie auch schon in anderen Rezensionen beschrieben, die Schneidefläche quasi nicht vorhanden. Die Schnittkante war maximal leicht entgratet. Ein schneiden der Pizza damit sehr schwierig, bzw. nur mit hohem Kraftaufwand/ Druck möglich. Ich habe die Schneidefläche dann auf dem Schleifbock geschliffen und habe jetzt eine schöne Schnittkante. Ist aber wiederum gefährlich, weil jetzt eben scharf.... Bewertung im einzelnen: - Design 5* - Material 5* - Anwendung (im Anlieferzustand) 2* und jetzt kommt es aber: - Preis/ Leistung: hier müsste ich 10* vergeben. Wir haben mit Prime insgesamt noch keine 5 Euro bezahlt. Dafür ist das Produkt genial. Allerdings braucht man eben einen Schleifbock... ;-) Zusammenfassung: 1* Abzug wegen der nicht vorhanden Schnittkante.";4;
Perücke wurde wie angegeben versandt und zugestellt. Entspricht allen Angaben und der Abbildung. Punktabzug weil ich schon vor dem ersten Tragen die Spitzen abschneiden musste, da sie komplett verknotet waren. Abgesehen davon aber ein gutes Tragegefühl.;4;
Sehr gutes Material aber der Kleber sollte durch eine Alternative ersetzt werden. Ich habe 3M Band genommen. Hinten auf der Blende steht ABT drauf. Schwarz Glanz passt zum schwarzen Golf R;4;
Ich finde für dem Preis es ist super. Es kam mit eine schöne box was Man wieder benutzen kann nach kein verbrauch mehr. Es kam jedoch ein Tag später als erwartet aber das war Dhls schuld. 4 sterne gebe ich weil ich finde das die Buchtaben bzw. Zahlen kann Man zu einfach raus nehmen die sind nicht fest genung im Ramen rein und wenn das Kind rutscht die rutchen auch manchmal raus. Fur Preis super und troztdem wurde ich nochmal kaufen.;4;
War ganz spannend zu lesen, aber nicht unbedingt ein Knaller, grade noch so 4 Sterne.;4;
Die Freude war schnell vorbei da die Schusskraft nachgelassen hat ich weiß nicht woran es liegt bei wahrscheinlich ist es schon kaputt;4;
Sehr hilfreich bei der Fütterung von Exoten wie Spinnen und co . Allerdings muss man den richtigen Umgang erst einmal ein wenig üben .;4;
An sich eine sehr schön Hülle, leider fallen an den Kanten recht schnell Teile ab. Trotzdem ein sehr schöner Hingucker!;4;
Meine bestellte Tasche ist leider nicht angekommen ,aber trotzdem wollte ich hier gerne eine Bewertung schreiben ,da ich mein Geld was ich schon überwiesen hatte sofort zurück erstattet bekommen habe . Einfach super gute Kundenbetreuung . Habe den Hersteller kontaktiert und auch direkt eine sehr nette Antwort zurück bekommen und wie gesagt auch sofort mein Geld wieder zurück erstattet bekommen . Trotzdem schade dass die Ware nicht angekommen ist ,habe mich schon so auf die Tasche gefreut ...;4;
Die Saucen waren einen Geburtstagsgeschenk für meinen Bruder und er war begeistert! Sie sind voll im Geschmack und nicht übertrieben scharf. Perfekt für ein Barbecue im Sommer!;4;
Bin zufrieden. 2 hüllen man gewöhnt sich schnell an die Hülle. Preis Leistung ok schnelle Lieferung;4;
Sehr leckere Tee Sorten.;4;
Ware ist wie beschrieben gute Verarbeitung mit den zwei Trage Riemen ist sie auch gut als Rucksack zu verwenden super wäre nur noch eine kleine Innentasche für Schlüssel und Geld;4;
Ich bin mit den Handy sehr zufrieden. Es verlangt permanent nach einem Systemupdate, das nervt ein wenig. Bei meinem Handy hat nach ca einer Woche die Kamera nicht mehr funktioniert, Amazon hat mir problemlos ein neues geschickt. :);4;
Zuerst dachte ich, dass die etwas groß ist. Aber nein sie bietet viel Platz und ist hübsch anzusehen. Der innen Reißverschluss hat etwas geklemmt, aber durch häufigen Gebrauch hat sich dies gelegt. Die Tasche ist zu empfehlen.;4;
Ein tolles teil. Sushi machen war noch nie so einfach!! Wir sind begeistert! Einen Stern ziehe ich ab, weil der Durchmesser etwas zu gross ist. Ist im Endeffekt aber auch nicht sooo schlimm!;4;
Hatt alles wunderbar geklappt. Passt sehr gut. Für den Preis 1 A;4;
der Stoff ist für ein leichtes Shirt etwas sehr dick - im ersten Moment gut - aber zusammen mit der leichten Übergrösse dann doch etwas zu viel des guten.;4;
Sehr gute Software für die Erstellung der Steuererklärung.;4;
die standartmäßig mitgelieferte Maus hat bei mir nicht funktioniert. Nach einer Stunde Einsatz war das Mausrad nicht mehr zu gebrauchen. Auf meiner Reklamation hin hat mir Seenda eine neue, andere Maus geschickt und nun ist alles bestens.;4;
Teller erfüllt seinen Zweck, leider verfärbt der Kunststoff sehr schnell;4;
Schnelle Lieferung ?? Leuchtet richtig schön hell Die Passform ist nicht ganz so gut ...;4;
Gute Unterstützung im Altenheim;4;
ganz tolles Produkt, ob zur Hautpflege, zur Entspannung oder als Zugabe zu einem Diffusor.;4;
Die Beschreibung des Artikels trifft zu. Hätte zwar statt Schublade lieber ausziehbare Ablage gesagt, aber ok. Super fester Stand. Da gibt es nichts zu bemängeln. Lieferung schnell genug. Empfehlenswert. Würde ich wieder kaufen. Prima das es gleich zwei gibt. Kaufempfehlung über Amazon - da keine Probleme.;4;
Besonders möchte ich Annika ansprechen: Ich hatte dasselbe Problem und dann kam Multitalent Papa zu Besuch. Bingo - weißen Ring von Fassung runterschrauben, Schirm draufsetzen und mit weißem Ring händisch festschrauben und fixieren. Tadaa! :);4;
